RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8617,84825356,Mehta,590,Spain,Female,69,1,536.65,1,0,1,73915.15,0
8618,21472170,Turner,405,Germany,Female,77,10,40418.02,2,0,0,62545.87,0
8619,98458610,Roy,459,Spain,Male,30,6,86878.02,1,1,0,189894.71,0
8620,83267246,Brown,398,Germany,Female,34,2,107490.15,1,0,1,145480.04,0
8621,70676934,Singh,365,France,Male,47,5,100574.31,4,0,1,136038.64,0
8622,25049125,Sharma,422,Spain,Male,55,3,79904.51,2,1,1,199449.88,0
8623,45886559,Lopez,551,Germany,Male,28,9,202980.34,3,1,0,83604.49,0
8624,79183142,Morgan,442,Spain,Female,44,4,104005.08,4,0,0,61179.51,1
8625,98870006,Taylor,382,Spain,Male,55,7,161118.27,4,1,0,79359.27,0
8626,20533873,Bose,768,France,Male,45,1,208123.41,4,0,1,50626.69,0
8627,98220245,Sharma,552,Germany,Female,43,9,213429.74,1,0,0,186495.93,0
8628,41849424,Gupta,661,France,Male,50,4,214254.08,2,1,1,145440.57,0
8629,46586547,Roy,818,France,Male,49,1,123661.82,1,0,0,128891.01,0
8630,10690778,Adams,743,France,Male,71,8,165330.31,4,0,1,165181.27,1
8631,47598496,White,560,Germany,Female,42,1,78667.76,1,1,0,112851.95,1
8632,35343981,Morgan,505,Germany,Male,41,0,215461.03,3,1,1,54337.91,1
8633,76603344,White,671,Spain,Male,57,3,53327.43,2,1,1,47765.42,0
8634,33411915,Taylor,784,Germany,Male,44,6,196926.2,4,1,0,114073.02,0
8635,32736538,Verma,389,France,Male,63,1,117446.83,4,1,1,164983.61,0
8636,83145071,Brown,389,Germany,Female,86,10,74696.77,1,0,1,59898.1,0
8637,36395783,Cruz,802,Spain,Female,86,9,94914.57,1,0,1,146884.47,0
8638,23327766,Cruz,539,France,Female,56,8,147067.37,4,1,1,64964.49,0
8639,63675515,Taylor,364,Spain,Male,46,0,232495.86,4,0,0,97908.26,1
8640,66694121,Das,473,Germany,Male,48,0,24385.75,2,0,1,31007.32,0
8641,22344700,Allen,629,Spain,Male,82,7,229869.34,1,0,1,110583.78,0
8642,85290175,Das,397,Spain,Female,32,4,203927.13,3,0,1,50470.78,0
8643,41959674,Bose,538,Germany,Female,91,8,146830.86,2,0,0,171972.19,0
8644,74577789,Sharma,653,Spain,Male,26,7,32587.43,3,0,0,192328.2,0
8645,78767196,Turner,454,Germany,Male,30,5,203113.82,2,1,0,35096.18,0
8646,98337521,Mehta,718,France,Male,62,3,172657.97,4,1,1,116084.62,0
8647,27548495,Gupta,850,Spain,Female,23,5,124329.67,1,0,0,146742.14,0
8648,68408466,Mehta,809,France,Male,61,1,221466.82,2,0,1,31760.72,0
8649,81183863,Taylor,596,Germany,Female,19,4,166113.6,4,0,0,119660.9,0
8650,18966309,White,613,Germany,Female,46,9,72158.26,4,1,1,188605.53,0
8651,42138789,Das,555,Spain,Male,65,2,10904.99,2,0,0,114774.29,1
8652,61920052,Allen,856,Spain,Male,29,2,189833.51,2,0,0,131780.57,1
8653,87302620,Hall,879,Germany,Male,84,0,63867.31,1,0,0,78963.52,0
8654,23701736,Morgan,713,Germany,Female,67,10,70129.9,4,0,0,130726.98,0
8655,81001689,Khan,689,France,Male,28,7,112428.44,4,1,1,179840.88,0
8656,99239454,Hall,756,France,Female,22,9,187491.91,1,1,0,79280.51,0
8657,46425515,Bose,802,Spain,Female,62,2,231079.96,4,0,1,158997.97,0
8658,86107195,Cruz,499,Spain,Male,91,0,54067.97,3,0,0,122722.18,0
8659,65070027,Hall,542,Spain,Male,64,3,220504.07,4,0,1,66303.05,0
8660,18671734,Lopez,496,Spain,Female,23,0,151093.13,3,0,0,90447.83,0
8661,12644046,Verma,755,Spain,Female,86,0,213894.78,1,0,0,84427.85,0
8662,60065992,Khan,532,Spain,Male,80,0,212051.96,1,1,1,104317.96,0
8663,89646633,Singh,455,Spain,Female,84,1,98096.04,2,1,0,40298.21,0
8664,56910127,Morgan,585,Spain,Male,64,0,169533.45,1,1,0,47156.37,0
8665,55322635,Adams,528,France,Male,51,5,236651.58,3,1,0,88118.46,0
8666,49368536,Taylor,781,Germany,Male,29,6,168096.12,1,0,1,121150.67,0
8667,80872166,Cruz,750,Germany,Male,44,0,114539.83,3,1,0,131230.33,0
8668,61257745,White,874,Spain,Female,86,9,92990.34,1,1,0,183869.22,0
8669,79092302,Turner,889,Germany,Male,85,0,35828.4,4,0,1,122405.13,0
8670,31971167,Sharma,672,Spain,Male,45,10,249699.18,1,0,1,151362.27,0
8671,93399173,Brown,610,France,Female,88,9,164454.62,2,0,1,106709.88,1
8672,94269689,Roy,748,Spain,Female,62,8,69139.25,3,1,1,114205.3,0
8673,63436651,Patel,686,France,Male,19,8,18612.18,1,0,1,126186.3,1
8674,62842611,Lopez,649,France,Male,26,0,188479.9,4,1,0,113984.52,0
8675,62717797,Patel,468,France,Female,48,10,213767.89,2,1,0,75697.75,0
8676,49320824,Sharma,762,Spain,Female,53,7,106949.16,4,0,0,195917.43,1
8677,12803005,Hall,733,France,Male,32,2,239020.33,2,0,0,131372.41,0
8678,58877508,Patel,829,Spain,Female,79,6,82120.04,4,1,1,82304.72,1
8679,53229393,Das,654,France,Female,48,0,189015.28,4,1,1,163751.29,0
8680,62596367,Brown,545,France,Female,44,6,65745.61,3,0,1,49478.25,0
8681,82365447,Lopez,682,Germany,Female,19,10,83984.3,4,1,1,198654.32,0
8682,23553496,Taylor,369,Spain,Male,90,0,151347.59,2,1,0,161984.02,0
8683,88542943,Hall,782,Germany,Male,60,2,9166.55,4,1,1,37546.02,0
8684,21592789,Taylor,775,France,Male,18,6,52704.84,3,1,1,172688.78,0
8685,78770206,Morgan,578,Germany,Male,26,0,44086.44,4,1,0,66542.18,0
8686,26230378,Sharma,873,France,Female,77,8,81996.94,3,0,1,134808.78,0
8687,19208201,Khan,566,Germany,Female,19,4,194366.2,3,1,1,49725.18,0
8688,38498615,Bose,724,Germany,Female,75,1,226900.38,2,0,0,147935.83,0
8689,75250123,Hall,385,Spain,Female,82,3,3168.14,4,1,0,156328.89,0
8690,65977460,White,377,Spain,Male,29,7,64310.57,2,0,0,173284.19,1
8691,51265043,Verma,721,Germany,Male,72,3,6347.24,3,1,1,107804.45,0
8692,25780630,Khan,435,Germany,Female,27,9,215310.83,2,1,1,119622.84,0
8693,82682809,Brown,537,Spain,Male,82,4,49683.39,2,0,1,58700.78,0
8694,14886202,Khan,654,France,Male,82,1,192674.44,3,0,1,112825.39,0
8695,97793077,Taylor,771,France,Female,78,4,8326.25,3,1,0,115728.17,0
8696,91009709,Brown,429,France,Male,86,6,99596.03,2,0,1,165661.78,0
8697,20315271,White,535,France,Male,52,8,89656.21,4,0,0,148021.87,0
8698,27563002,Singh,354,Germany,Female,28,7,82333.51,3,0,1,145692.2,1
8699,12427667,Brown,846,France,Female,85,9,142544.16,3,0,0,25338.04,0
8700,15311154,Allen,858,Germany,Female,55,10,97827.23,4,0,0,118343.18,0
8701,55983053,Morgan,351,Germany,Male,56,5,100807.64,1,1,0,198681.24,1
8702,16557734,Das,566,France,Female,38,8,47300.87,3,1,1,155398.84,0
8703,91618212,Sharma,886,France,Female,53,6,103626.41,1,0,1,170267.38,0
8704,44118321,Roy,606,France,Male,89,2,185272.78,4,1,0,108844.07,0
8705,10277834,Gupta,802,Spain,Male,37,10,80771.77,4,1,1,169759.16,0
8706,76413671,White,773,Germany,Female,60,0,214271.28,4,0,1,167052.11,0
8707,14730654,Turner,673,France,Male,38,4,41532.85,4,1,0,115402.43,0
8708,39697658,Turner,848,Spain,Male,52,8,211658.31,2,1,0,122310.77,1
8709,97780405,Morgan,546,Germany,Female,81,7,153941.72,2,0,1,29366.95,1
8710,53681707,Mehta,853,Germany,Female,49,5,105944.33,1,0,1,173554.97,1
8711,88784753,Allen,621,Germany,Male,53,7,8809.18,4,1,1,44106.71,1
8712,13998585,Adams,367,France,Female,86,7,31641.95,1,1,1,74142.26,0
8713,16900725,Taylor,456,France,Male,69,2,103564.6,1,0,1,154008.65,0
8714,43495357,Khan,878,Germany,Male,21,5,219482.02,4,1,0,74179.96,0
8715,11732141,Bose,474,Germany,Male,24,6,239207.88,1,1,1,110994.6,0
8716,39449015,Brown,832,Spain,Male,88,1,232419.16,1,1,0,47742.45,0
8717,26072326,Morgan,353,Spain,Female,41,10,68520.66,1,0,1,72476.12,0
8718,20627772,Roy,700,Germany,Male,38,6,64133.92,1,1,0,152172.89,0
8719,60015226,Gupta,700,Spain,Female,74,9,184878.43,2,1,1,95289.31,1
8720,52229669,Allen,577,Germany,Male,90,5,235138.22,1,1,1,121364.89,1
8721,25197601,Gupta,365,Spain,Male,36,1,33336.53,4,0,1,84267.79,1
8722,66466544,Singh,774,Germany,Female,45,1,94395.95,1,0,0,187514.12,0
8723,75405995,Patel,813,France,Female,49,5,209100.16,4,1,0,174119.24,0
8724,25487103,Cruz,595,Germany,Male,51,2,122996.69,4,0,0,40294.13,0
8725,45188893,Verma,526,France,Male,33,5,210590.77,2,0,0,195982.82,0
8726,58492304,Morgan,892,Germany,Female,55,8,29188.15,2,0,0,165688.65,0
8727,55949754,Allen,858,France,Female,21,9,194257.23,1,1,0,48506.93,0
8728,87512073,Hall,582,Spain,Female,73,0,97401.28,1,1,1,27492.58,0
8729,87313890,Gupta,387,France,Male,57,2,173263.57,3,0,1,180744.12,0
8730,73672831,Mehta,840,Spain,Female,67,1,73288.21,1,0,0,156396.3,0
8731,45301420,Patel,793,Germany,Male,57,10,172974.82,3,0,0,69601.04,1
8732,39510763,Adams,369,Spain,Female,66,2,175526.08,3,0,1,191360.66,0
8733,65228634,Morgan,460,Spain,Female,65,1,104834.28,2,1,0,183105.87,0
8734,44574778,Das,836,Spain,Female,23,2,242296.71,4,0,0,58380.83,0
8735,58951101,Singh,438,Germany,Male,22,3,122.24,3,1,1,91851.4,0
8736,49078064,Gupta,668,France,Female,62,6,168551.85,1,0,1,28523.66,0
8737,80228195,Brown,467,Spain,Female,33,1,227179.86,3,0,0,75485.08,0
8738,42442046,Bose,783,Germany,Male,34,1,214370.89,2,0,0,109275.63,1
8739,17301078,Taylor,588,Spain,Female,76,1,141179.42,3,1,0,31417.49,1
8740,14003487,Mehta,421,France,Male,73,5,223938.19,3,0,0,80619.77,0
8741,58947081,Singh,748,Spain,Male,52,7,26983.13,3,1,0,47146.93,1
8742,59750282,Allen,753,Spain,Male,25,3,135869.99,3,0,1,186236.25,0
8743,75291077,Mehta,600,Spain,Female,78,9,245327.69,3,0,0,169309.13,0
8744,10834938,Adams,544,France,Female,44,2,247889.24,3,1,0,157941.84,0
8745,77916264,Mehta,571,France,Male,37,8,169789.76,3,0,0,159410.66,1
8746,89064353,Roy,531,Germany,Male,74,0,41912.92,2,1,1,22585.16,0
8747,26184291,Das,605,Spain,Male,87,9,28231.15,1,0,1,128434.85,0
8748,83580900,Morgan,437,Spain,Female,40,1,230611.35,2,1,0,126354.6,0
8749,47921639,Hall,841,Spain,Male,19,6,220164.62,3,1,0,198664.71,0
8750,18043732,Taylor,685,Spain,Male,44,2,78850.26,3,1,0,133857.86,0
8751,47851687,Singh,887,France,Female,49,8,232890.36,4,1,0,137103.72,0
8752,30926786,Singh,756,France,Female,67,0,32631.6,2,0,0,88544.91,0
8753,69026001,Hall,638,Spain,Male,81,8,73622.82,3,1,1,110068.37,0
8754,78888756,Cruz,711,Spain,Male,57,5,161031.59,4,1,1,91149.22,0
8755,53151442,Roy,790,Spain,Male,50,0,42667.47,2,1,0,184062.41,0
8756,17252270,Turner,379,Spain,Male,46,8,247265.92,3,0,0,56515.5,0
8757,41527173,Das,897,Germany,Female,50,8,55641.94,4,1,0,47071.92,1
8758,90040719,Cruz,572,Germany,Male,34,9,61330.15,4,0,0,199444.47,0
8759,89477999,Hall,473,Spain,Female,91,10,118649.12,3,0,1,187548.58,1
8760,65849873,Taylor,564,Spain,Female,82,4,194624.89,1,1,1,126748.0,0
8761,46975535,Singh,467,Spain,Male,60,6,30122.78,3,1,1,159102.64,0
8762,87833510,Khan,576,Germany,Female,80,2,166861.15,4,0,0,39977.52,0
8763,41892991,Turner,793,France,Male,75,7,24842.85,1,0,1,158303.12,1
8764,53133323,Adams,898,Germany,Female,60,2,23680.29,1,1,1,103676.83,0
8765,24165740,Sharma,786,Germany,Male,54,9,10348.86,2,1,1,168863.83,0
8766,85918473,Adams,361,Spain,Female,63,6,136154.66,1,0,0,112805.73,0
8767,89393606,Verma,471,Spain,Female,42,3,108992.27,4,1,1,150815.36,0
8768,29612525,Patel,896,France,Male,84,4,76838.92,4,0,1,81091.47,0
8769,93577654,Turner,838,Spain,Female,68,6,131777.84,2,1,1,151719.43,1
8770,68732592,Allen,600,Spain,Female,91,1,125462.19,4,0,1,68938.9,0
8771,36635028,Allen,831,France,Female,55,3,118470.35,4,0,0,191786.68,0
8772,34199460,White,899,Spain,Female,55,6,43112.88,4,0,1,140675.48,0
8773,80067827,Das,629,Spain,Female,18,2,224237.64,2,1,0,106123.92,0
8774,31819702,Singh,686,Spain,Female,71,3,155006.16,1,0,1,129078.27,0
8775,96865798,Lopez,517,Germany,Female,82,9,31822.86,2,0,1,130959.09,0
8776,23011582,Taylor,677,Spain,Female,39,7,63865.66,1,1,0,173833.79,0
8777,68734685,Turner,595,Germany,Female,78,2,191146.32,4,1,0,120487.92,0
8778,69853126,Mehta,650,Spain,Male,75,8,194102.87,3,0,0,121434.16,0
8779,85434208,Hall,549,Spain,Female,71,4,181434.93,2,1,1,125612.46,0
8780,72866374,Taylor,849,Germany,Female,36,1,197616.57,1,1,1,159156.98,0
8781,34494969,Morgan,362,Germany,Male,87,7,149550.61,1,1,1,108410.95,0
8782,52817546,Taylor,715,Spain,Female,51,9,72192.7,4,1,1,58353.07,0
8783,30254024,Mehta,446,France,Female,61,7,89415.81,1,0,1,95249.53,0
8784,19232418,Cruz,420,Spain,Male,84,0,127409.62,4,1,0,87587.44,1
8785,33694787,Gupta,706,Germany,Female,69,8,61505.73,4,0,1,30562.74,0
8786,48177208,Morgan,893,Spain,Male,39,1,213328.43,4,0,1,163966.5,1
8787,56237206,Bose,599,Spain,Male,46,3,186738.76,1,1,1,170532.63,0
8788,31992018,Singh,603,Germany,Female,31,5,245001.53,3,0,1,68104.47,0
8789,82665316,Mehta,531,France,Male,79,8,103814.32,2,0,1,78319.34,0
8790,92219351,Lopez,515,France,Male,32,0,217691.37,1,1,0,77770.65,1
8791,16865999,Brown,353,Germany,Female,31,8,194781.42,2,0,1,113107.65,0
8792,17562635,Cruz,812,Germany,Female,84,7,207984.51,1,0,1,104433.21,0
8793,86588486,Bose,494,Spain,Male,39,6,172037.12,4,1,1,179624.59,0
8794,46417182,Lopez,514,Germany,Female,24,1,87258.72,2,1,0,108844.16,0
8795,56922716,Turner,693,Germany,Male,24,6,60980.76,4,1,0,52024.09,0
8796,70781695,Morgan,454,Spain,Male,34,1,68078.07,1,0,1,154552.99,0
8797,33862973,Patel,897,Spain,Female,49,8,141746.38,1,1,1,176281.32,0
8798,16785932,Turner,663,Spain,Male,73,3,219913.56,3,0,1,129706.14,1
8799,46132737,Cruz,518,France,Female,79,1,112270.47,2,0,0,157624.12,1
8800,61587598,Das,869,France,Female,75,4,149712.29,1,1,0,60406.72,0
8801,35054520,Taylor,785,Germany,Female,75,8,183450.24,1,0,1,181961.98,1
8802,89324705,Verma,861,Spain,Female,20,3,213816.36,3,0,1,33548.07,0
8803,39697894,Singh,758,Germany,Male,18,4,162121.21,3,0,0,181848.04,0
8804,19939139,Turner,785,Germany,Female,84,7,157326.58,3,0,1,85509.08,0
8805,22664860,Singh,664,France,Female,37,2,246898.11,4,0,1,36179.97,1
8806,58489153,Morgan,891,France,Female,79,5,215603.95,3,1,1,52650.61,1
8807,95501350,Lopez,412,Germany,Male,73,0,183354.44,3,1,0,198042.23,0
8808,27866316,Mehta,381,Spain,Female,70,2,207985.54,2,0,1,87117.9,1
8809,16445860,White,560,France,Male,82,7,249973.76,4,1,1,159338.75,0
8810,57332756,Allen,812,France,Male,73,9,126429.85,4,0,1,105893.39,0
8811,81784059,Taylor,429,France,Male,62,9,176383.26,1,0,1,123812.4,1
8812,85240390,Morgan,692,Germany,Male,35,5,203352.79,2,0,1,134578.02,1
8813,77493767,Allen,581,France,Female,65,9,111047.73,3,0,1,128499.07,0
8814,72789860,White,478,Spain,Female,55,3,238734.27,4,0,1,199692.61,0
8815,69501864,Allen,368,France,Male,39,7,95554.28,1,1,0,119257.75,0
8816,95654487,Khan,706,Germany,Male,88,2,60767.86,2,1,1,131832.65,0
8817,68437573,White,768,Germany,Female,90,1,169272.88,3,1,1,82883.93,0
8818,49076412,Morgan,430,Germany,Male,18,9,20186.95,2,0,1,63304.11,0
8819,17249433,Cruz,467,Germany,Male,59,7,31660.63,2,1,0,100818.81,0
8820,65457350,Khan,843,Spain,Male,89,3,242620.45,3,0,1,130564.6,0
8821,91768440,Bose,841,Germany,Female,86,8,70412.67,1,0,1,76639.78,0
8822,11540710,Gupta,574,France,Male,46,10,8286.86,3,1,0,109939.75,0
8823,66115525,Roy,768,Spain,Male,23,2,118660.88,4,0,0,166681.64,0
8824,67003676,Taylor,486,Germany,Male,73,8,216836.06,3,0,0,96297.72,1
8825,66792850,Das,575,Germany,Female,29,9,83328.95,2,1,1,124076.05,0
8826,14294329,Singh,683,Spain,Male,56,5,104830.94,1,0,1,186498.9,0
8827,17750981,Morgan,578,France,Female,88,4,39212.18,3,0,0,132179.17,1
8828,89881819,Lopez,672,Spain,Female,29,1,86523.21,4,1,1,75935.84,0
8829,91697565,Brown,457,France,Female,50,10,241353.28,1,0,1,122561.61,1
8830,55154248,Adams,794,France,Female,70,5,219302.92,2,0,0,174950.73,0
8831,48063840,Sharma,356,Germany,Male,36,3,184962.69,3,0,1,47505.59,0
8832,77543232,Patel,477,Spain,Male,75,4,196554.54,1,1,1,168234.07,0
8833,21954802,Brown,702,Spain,Female,60,10,167336.94,1,1,1,38082.36,0
8834,93479057,Turner,616,Germany,Male,90,5,29488.11,2,0,1,192292.1,1
8835,29611739,Hall,563,Germany,Male,62,6,29361.45,1,0,1,48723.24,0
8836,11167498,Verma,596,France,Female,36,3,134296.72,1,0,0,103907.99,0
8837,30568512,Gupta,723,Germany,Female,54,10,148862.73,4,0,1,191169.84,0
8838,74269156,Mehta,770,Spain,Male,28,7,242955.5,1,0,0,57575.05,0
8839,67352128,Hall,390,Germany,Male,73,4,112793.98,3,0,0,135531.77,0
8840,46488243,Lopez,697,Germany,Male,42,6,229369.41,4,1,0,152716.33,0
8841,47387970,White,492,Germany,Male,86,5,247583.85,4,0,1,26816.84,1
8842,57270353,Das,490,Germany,Female,62,10,211125.31,3,0,1,126953.61,1
8843,27015582,Verma,456,Germany,Female,79,10,99745.12,4,1,0,156802.09,0
8844,16877037,Mehta,382,France,Female,31,4,188359.5,2,1,1,194549.2,1
8845,31185116,Singh,549,Germany,Male,51,6,136365.45,2,1,0,44978.35,0
8846,18457123,White,468,Germany,Female,77,10,49704.24,3,0,0,175440.48,0
8847,85914212,Taylor,578,Spain,Male,81,3,32425.41,1,0,1,133288.82,1
8848,37532185,Gupta,534,Germany,Female,87,6,17520.72,4,0,1,150939.73,0
8849,57350357,Brown,564,Spain,Male,68,2,81608.29,3,0,1,153326.09,1
8850,70614140,Gupta,479,Spain,Male,59,7,172190.22,4,0,1,150336.24,1
8851,72002678,Allen,621,Spain,Female,38,9,228464.06,2,1,0,186159.02,0
8852,96853461,Lopez,357,Spain,Female,22,3,80109.39,2,0,1,42154.75,0
8853,20448643,Morgan,752,France,Male,83,3,132755.36,3,0,1,71005.22,1
8854,63446307,Roy,718,France,Male,87,0,117202.93,4,1,1,182593.67,0
8855,36829829,Bose,886,Spain,Female,78,7,27190.79,2,1,0,102162.04,0
8856,50858099,Patel,402,France,Male,25,4,190069.72,4,0,0,93056.64,0
8857,59231332,Roy,596,France,Male,83,8,129842.93,2,1,0,117049.33,0
8858,70127832,Verma,686,Germany,Male,79,2,229327.09,2,1,1,75905.14,0
8859,89519398,Cruz,630,France,Female,37,4,208862.3,2,0,0,127587.71,0
8860,35188819,White,382,Spain,Male,21,3,69568.33,2,0,0,178285.6,0
8861,73793312,Verma,897,Spain,Male,32,10,78154.85,1,1,1,91232.83,0
8862,78761869,Brown,692,Spain,Male,73,6,134246.51,3,1,1,57403.22,0
8863,66575031,Gupta,588,Spain,Female,37,9,31286.5,4,1,0,48112.56,0
8864,36878179,Brown,841,Germany,Female,41,4,62779.79,2,1,1,145590.84,0
8865,60772816,Adams,526,France,Female,26,1,205273.25,2,1,0,33241.39,0
8866,76052244,Verma,393,Spain,Male,38,5,38251.05,2,0,0,33524.07,0
8867,35855021,White,653,Germany,Male,58,3,136560.4,3,1,1,193031.7,1
8868,92908303,Brown,618,Spain,Male,30,5,98491.39,4,1,1,140067.03,0
8869,66278765,Hall,749,France,Male,22,0,50232.72,3,1,0,54061.92,0
8870,69219727,Roy,780,Germany,Male,81,10,242443.42,3,0,0,133841.02,0
8871,98835411,Gupta,770,France,Male,63,0,206280.86,2,0,0,124180.84,0
8872,15280156,Allen,480,Germany,Female,88,3,66670.89,4,1,0,160253.19,1
8873,93034631,Mehta,759,Spain,Male,87,6,196320.6,2,1,0,96262.94,0
8874,37579735,Gupta,574,Spain,Female,76,10,1604.44,3,0,1,23028.21,0
8875,23072770,Sharma,492,France,Male,68,6,69391.45,1,0,1,99228.77,0
8876,38814808,Lopez,889,France,Male,33,0,26999.52,1,0,0,144426.67,0
8877,35176338,Gupta,474,Germany,Female,68,4,106020.47,3,1,0,192313.02,1
8878,28921824,Das,561,France,Female,59,5,159478.22,2,1,1,171226.65,0
8879,37270209,Lopez,777,France,Male,28,4,42827.73,2,0,0,24180.77,0
8880,99392206,Taylor,786,Spain,Male,85,6,59768.44,4,1,1,64035.97,0
8881,17818441,Patel,587,Spain,Male,69,5,98176.0,4,0,1,118976.89,1
8882,65422929,Das,677,Spain,Female,90,4,157693.98,1,1,1,29959.4,0
8883,10628373,Verma,468,Spain,Male,27,4,77681.59,2,1,1,127203.31,1
8884,27410605,Morgan,395,Spain,Male,89,8,150375.71,3,0,0,97236.93,0
8885,18379482,Mehta,433,Spain,Female,80,2,87312.53,2,0,1,140356.37,0
8886,11157260,Gupta,701,Spain,Female,53,8,64465.28,2,0,0,59694.61,0
8887,86872992,Gupta,362,Germany,Male,62,10,213762.47,3,1,0,53689.9,1
8888,34639364,Morgan,521,Spain,Male,23,1,95743.75,1,0,1,184742.2,0
8889,25299289,Khan,583,Spain,Female,23,9,229593.56,3,0,1,81839.8,1
8890,49786906,Taylor,530,Spain,Male,83,6,76393.66,2,0,0,194789.77,0
8891,63686648,Taylor,400,Spain,Female,90,5,135718.04,3,0,0,48742.43,0
8892,80690175,Taylor,744,Spain,Female,81,7,13399.04,4,1,0,155601.88,0
8893,97669911,Singh,778,France,Male,55,8,170068.27,4,0,1,56287.66,0
8894,42726850,White,623,France,Female,86,5,198868.18,4,1,0,148848.35,0
8895,48736622,Sharma,556,Spain,Female,78,1,242853.42,4,0,0,67215.39,1
8896,55739326,Roy,497,Spain,Male,91,9,209152.85,3,0,1,79704.56,0
8897,70681584,Das,649,Spain,Female,80,3,78129.95,1,0,0,135426.8,1
8898,75823714,Sharma,802,Germany,Female,88,2,139150.68,1,1,1,26041.38,0
8899,22079806,Singh,898,Spain,Male,37,2,147968.47,4,1,0,64380.23,0
8900,18582299,Singh,732,Germany,Male,81,4,14196.45,2,1,0,174318.25,0
8901,92067115,Das,883,Germany,Female,54,9,18164.24,3,0,0,76059.34,0
8902,72304732,Morgan,582,Spain,Male,53,0,81451.66,2,0,0,192049.76,0
8903,91985936,Adams,478,France,Female,27,8,186106.0,4,0,0,45781.27,0
8904,48030119,Allen,586,Spain,Female,51,3,71383.42,3,0,0,149867.97,0
8905,19578672,Brown,834,Spain,Female,62,6,218531.31,4,0,0,49372.06,0
8906,93496276,Mehta,590,France,Male,80,6,161247.65,3,0,0,157478.48,0
8907,21354168,Adams,572,France,Female,30,6,117034.51,4,1,1,58373.56,0
8908,39908822,Allen,448,Spain,Female,42,10,135139.68,1,1,0,175893.93,0
8909,96478520,Patel,622,Spain,Male,61,4,82857.25,3,1,1,132358.57,0
8910,35645793,Mehta,748,Germany,Male,91,3,243478.92,1,0,1,178599.4,1
8911,46046153,White,866,France,Male,41,3,43989.0,4,0,0,133047.1,0
8912,27459562,Hall,779,Germany,Male,86,4,215099.21,3,0,0,165187.41,0
8913,36170235,Verma,872,Germany,Female,91,5,169537.68,2,1,1,176580.57,0
8914,34091077,Khan,697,Germany,Male,64,9,177890.41,2,0,1,104403.68,0
8915,12931659,White,800,Germany,Male,67,6,208952.71,3,0,0,141217.24,0
8916,43753974,Sharma,391,France,Female,53,4,34055.8,1,1,0,24785.71,0
8917,70540089,Allen,443,France,Female,50,8,173790.2,4,0,1,109345.54,0
8918,60227448,Roy,835,France,Male,20,8,194067.55,1,1,1,58251.87,0
8919,31864581,Das,866,Spain,Male,48,0,246153.41,1,0,1,40611.3,0
8920,81192896,Gupta,499,Germany,Male,77,4,186889.75,3,0,1,199363.93,0
8921,44777477,Hall,848,Spain,Male,46,1,237938.3,2,0,1,199472.46,1
8922,51849877,Gupta,720,France,Female,61,3,212433.39,4,1,0,58325.39,1
8923,38070760,Allen,834,France,Male,62,10,218920.33,1,0,1,181535.8,1
8924,62268631,Turner,732,Spain,Female,59,6,229230.23,2,1,1,181466.27,0
8925,80663246,Mehta,541,Germany,Female,38,9,132789.74,1,1,1,195760.96,0
8926,17297881,Cruz,570,France,Male,49,5,177754.97,3,1,1,90617.02,0
8927,67454535,Hall,396,Germany,Female,45,6,30989.75,3,0,1,187761.27,1
8928,38854322,Roy,476,Germany,Male,64,2,89112.06,1,1,1,160731.95,0
8929,93671215,Cruz,356,France,Male,64,4,219851.13,2,1,1,152285.28,1
8930,10499964,Allen,465,Spain,Male,34,5,244420.44,1,0,0,64606.9,0
8931,80106357,Allen,715,Germany,Male,46,10,27917.37,4,0,1,108281.16,0
8932,51133161,Hall,395,Spain,Female,65,5,146532.2,1,0,1,161846.98,1
8933,83747648,Singh,742,Germany,Male,19,5,183649.5,4,1,1,172417.1,1
8934,35171259,Adams,372,Germany,Female,50,8,129019.91,1,0,0,55610.35,0
8935,26916781,Taylor,480,France,Male,80,5,58240.51,4,1,0,76023.9,0
8936,76263587,Lopez,476,Spain,Female,85,1,10429.76,2,1,0,49259.41,0
8937,29720121,Sharma,794,Germany,Female,56,8,237874.34,1,1,1,47231.75,0
